hhid,sampletype,tacoma_addon,traveldate,dayofweek,hhnumtrips,vehicle_count,hhsize,numadults,numchildren,numworkers,lifecycle,hh_income_detailed,hh_income_followup,hh_income_broad,sample_segname,h_cnty,h_city,h_zip,address_use_flag,panel_moveinspect,h_segname,h_county_name,h_district_name,h_rgc_name,h_school_district_name,h_uv_name,h_uv_group,h_tract,h_bg,h_puma10,res_months,res_dur,rent_own,res_type,res_factors_hhchange,res_factors_afford,res_factors_school,res_factors_walk,res_factors_space,res_factors_closefam,res_factors_transit,res_factors_hwy,res_factors_30min,prev_rent_own,prev_res_type,prev_home_wa,prev_home_loc_cnty,prev_home_loc_city,prev_home_loc_zip,prev_home_loc_st,prev_home_loc_x,hh_info_dur,incentive_type,incentive_amt,user_ismobiledevice,foreign_language,expwt_h1415
14101952,2,0,6/3/2015,Wednesday,8,1,1,1,0,0,4,5,,3,OS_LI,3,PUYALLUP,98374,2014final,,OS_LI,Pierce,South Pierce,Puyallup South Hill,Puyallup School District,,,53053071207,530530712073,11506,1,7,1,1,3,1,2,1,2,2,1,2,1,,,,,,,,,6,1,10,FALSE,0,28.98330826
14101954,2,0,4/21/2015,Tuesday,3,1,1,1,0,0,4,2,,1,OS_LI,3,TACOMA,98408,2014final,,OS_LI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053063501,530530635014,11504,1,2,2,5,1,5,1,2,5,4,1,3,1,2,5,1,3,TACOMA,98408,WA,,8,1,20,FALSE,0,55.4187319
14101955,2,0,4/21/2015,Tuesday,17,2,4,2,2,2,1,7,,5,OS_LI,4,LYNNWOOD,98036,2014final,,OS_LI,Snohomish,Everett-Lynwood-Edmonds, ,Edmonds School District,,,53061051400,530610514001,11701,1,6,1,1,3,5,4,4,5,5,5,5,5,,,,,,,,,6,1,20,FALSE,0,111.6533026
14101959,2,0,4/30/2015,Thursday,3,2,1,1,0,1,4,5,,3,OS_LI,3,LAKEWOOD,98498,2014final,,OS_LI,Pierce,South Pierce, ,Clover Park School District,,,53053072106,530530721063,11503,1,3,2,5,4,5,3,5,3,4,4,3,5,1,1,1,5,YELM,98597,WA,,10,2,10,FALSE,0,334.4341412
14101965,2,0,4/22/2015,Wednesday,2,1,1,1,0,1,3,3,,2,OS_LI,1,SEATTLE,98109,2014final,,OS_LI,King,Seattle CBD,Seattle South Lake Union,Seattle School District,South Lake Union,9,53033007200,530330072001,11603,1,4,2,5,3,5,3,5,3,4,5,5,5,2,5,1,1,SEATTLE,98109,WA,,6,2,10,FALSE,0,100.180783
14101966,2,0,5/14/2015,Thursday,3,0,1,1,0,1,4,5,,3,OS_LI,1,SEATTLE,98105,2014final,,OS_LI,King,North Seattle-Shoreline,Seattle University Community,Seattle School District,University District Northwest,4,53033005301,530330053012,11602,1,2,2,5,3,5,3,5,4,3,5,4,4,2,5,1,1,SEATTLE,98105,WA,,6,1,10,FALSE,0,13.47513847
14101969,2,0,6/4/2015,Thursday,6,0,1,1,0,0,4,1,,1,OS_LI,1,SEATTLE,98101,2014final,,OS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,Commercial Core,13,53033008100,530330081003,11603,1,4,2,5,1,5,1,5,4,1,5,1,3,2,5,1,1,SEATTLE,98122,WA,,9,1,10,FALSE,0,69.08924305
14101971,2,0,4/21/2015,Tuesday,4,1,2,2,0,0,8,7,,5,OS_LI,1,SEATTLE,98109,2014final,,OS_LI,King,Seattle CBD,Seattle South Lake Union,Seattle School District,Denny Triangle,12,53033007300,530330073002,11603,1,2,4,5,3,3,1,4,1,5,3,3,3,1,1,2,8,HALF MOON BAY,94019,CA,0,11,1,10,FALSE,0,4.984209178
14101982,2,0,4/28/2015,Tuesday,2,1,1,1,0,1,3,98,98,98,OS_LI,1,SEATTLE,98101,2014final,,OS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,Commercial Core,13,53033008100,530330081003,11603,1,3,1,5,3,3,3,4,4,2,5,4,5,2,5,1,1,SEATTLE,98105,WA,,9,2,10,FALSE,0,372.4022993
14101985,2,0,6/2/2015,Tuesday,2,0,1,1,0,1,4,2,,1,OS_LI,1,SEATTLE,98121,2014final,,OS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,Belltown,12,53033008001,530330080012,11603,2,6,2,5,5,5,1,4,5,5,5,1,1,,,,,,,,,10,2,20,FALSE,0,82.0354692
14101987,2,0,4/28/2015,Tuesday,7,1,2,2,0,1,6,3,,2,OS_LI,1,SEATTLE,98101,2014final,,OS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,First Hill,11,53033008400,530330084003,11603,1,4,2,5,2,5,1,5,2,3,5,3,5,2,5,1,1,SEATTLE,98101,WA,,7,1,10,FALSE,0,60.41888366
14101990,2,0,4/30/2015,Thursday,2,0,1,1,0,1,4,2,,1,OS_LI,1,SEATTLE,98144,2014final,,OS_LI,King,West-South Seattle, ,Seattle School District,,,53033009400,530330094002,11605,1,5,2,5,3,5,3,3,3,3,4,3,3,,,,,,,,,7,2,20,FALSE,0,145.6104613
14101993,2,0,5/14/2015,Thursday,8,2,2,2,0,1,7,4,,2,OS_LI,1,SHORELINE,98155,2014final,,OS_LI,King,North Seattle-Shoreline, ,Shoreline School District,,,53033020500,530330205001,11606,1,6,2,5,5,5,5,4,4,5,4,1,5,,,,,,,,,7,2,10,FALSE,0,261.4159268
14102008,2,0,4/21/2015,Tuesday,13,4,4,3,1,2,2,9,,5,REG_HI,1,BELLEVUE,98008,2014final,,REG_HI,King,East Side, ,Bellevue School District,,,53033023100,530330231003,11608,1,6,1,1,3,4,5,3,2,4,4,5,4,,,,,,,,,11,2,20,FALSE,0,312.2020611
14102013,2,0,5/7/2015,Thursday,8,1,1,1,0,0,5,4,,2,OS_HI,1,SEATTLE,98133,2014final,,OS_HI,King,North Seattle-Shoreline, ,Seattle School District,,,53033000600,530330006004,11601,1,2,1,5,3,5,4,5,1,5,5,1,1,1,1,2,8,GRAND JUNCTION,81502,CO,0,10,1,10,FALSE,0,29.88077288
14102022,2,0,5/5/2015,Tuesday,9,1,2,2,0,1,8,98,98,98,OS_HI,1,SEATTLE,98112,2014final,,OS_HI,King,Seattle CBD, ,Seattle School District,,,53033006200,530330062002,11604,1,7,1,1,3,3,3,5,5,5,2,2,5,,,,,,,,,10,2,10,FALSE,0,36.22762538
14102024,2,0,5/13/2015,Wednesday,18,1,2,2,0,2,6,7,,5,OS_HI,1,SEATTLE,98109,2014final,,OS_HI,King,Seattle CBD, ,Seattle School District,Upper Queen Anne,8,53033007000,530330070004,11603,1,3,2,5,4,5,3,5,4,4,5,4,5,2,5,2,8,WICHITA,, KS,0,10,2,10,TRUE,0,24.62416485
14102028,2,0,4/30/2015,Thursday,17,1,3,2,1,1,1,7,,5,OS_HI,1,REDMOND,98052,2014final,,OS_HI,King,East Side, ,Lake Washington School District,,,53033032313,530330323134,11607,1,2,2,5,3,5,5,5,3,4,4,4,5,3,5,1,1,SAMMAMISH,98075,WA,,12,1,10,FALSE,0,60.81326185
14102033,2,0,6/2/2015,Tuesday,9,1,1,1,0,1,5,4,,2,OS_HI,2,BAINBRIDGE ISLAND,98110,2014final,,OS_HI,Kitsap,Kitsap, ,Bainbridge Island School District,,,53035090900,530350909004,11801,1,7,1,1,3,4,1,2,5,2,2,1,1,,,,,,,,,11,1,10,FALSE,0,143.7226287
14102034,2,0,6/3/2015,Wednesday,10,2,3,3,0,1,7,5,,3,OS_HI,4,EVERETT,98204,2014final,,OS_HI,Snohomish,Everett-Lynwood-Edmonds, ,Mukilteo School District,,,53061041905,530610419053,11702,1,6,1,5,3,5,2,4,2,2,2,4,2,,,,,,,,,12,2,10,FALSE,0,253.7120449
14102035,2,0,5/7/2015,Thursday,13,1,3,2,1,1,1,98,98,98,OS_HI,1,SEATTLE,98103,2014final,,OS_HI,King,North Seattle-Shoreline, ,Seattle School District,Aurora-Licton Springs,2,53033001800,530330018003,11601,1,4,5,1,3,3,3,3,3,3,3,3,3,2,5,1,1,SEATTLE,98103,WA,,15,1,10,FALSE,0,62.54420073
14102037,2,0,5/13/2015,Wednesday,2,1,2,2,0,2,6,5,,3,OS_HI,1,SEATTLE,98103,2014final,,OS_HI,King,North Seattle-Shoreline, ,Seattle School District,Wallingford,5,53033004900,530330049002,11601,1,2,2,5,1,5,1,1,4,1,4,2,5,2,5,1,1,SEATTLE,98103,WA,,6,2,10,TRUE,0,162.0005367
14102041,2,0,5/13/2015,Wednesday,4,1,4,2,2,1,1,5,,3,REG_MI,1,ISSAQUAH,98027,2015reported,1,REG_HI,King,East Side, ,Issaquah School District,,,53033025003,530330250033,11608,1,1,1,5,5,5,4,4,4,4,4,5,5,2,5,1,1,BELLEVUE,98006,WA,,8,1,20,FALSE,1,186.7087215
14102044,2,0,4/21/2015,Tuesday,4,1,1,1,0,1,5,5,,3,OS_MI,1,SEATTLE,98103,2014final,,OS_MI,King,North Seattle-Shoreline, ,Seattle School District,,,53033002800,530330028003,11601,1,7,1,1,1,5,2,5,4,1,4,3,5,,,,,,,,,7,1,10,FALSE,0,45.97655369
14102045,2,0,5/13/2015,Wednesday,6,1,2,2,0,2,7,6,,4,OS_HI,1,SEATTLE,98144,2014final,,OS_HI,King,West-South Seattle, ,Seattle School District,,,53033010002,530330100022,11605,1,6,1,1,3,4,3,5,4,3,5,4,5,,,,,,,,,8,2,10,FALSE,0,56.62101966
14102050,2,0,4/28/2015,Tuesday,14,1,4,2,2,1,1,5,,3,OS_MI,1,SEATTLE,98102,2014final,,OS_MI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,,,53033006500,530330065002,11604,1,3,2,5,3,5,2,5,4,3,3,2,5,1,1,2,8,ROCHESTER,14620,NY,0,5,1,10,FALSE,0,59.67316531
14102052,2,0,5/6/2015,Wednesday,5,1,1,1,0,1,4,6,,4,OS_MI,1,SEATTLE,98109,2014final,,OS_MI,King,Seattle CBD, ,Seattle School District,,,53033006700,530330067001,11603,1,4,1,5,4,4,3,4,2,4,4,4,5,2,5,1,1,SEATTLE,98109,WA,,6,1,10,FALSE,0,26.94776546
14102056,2,0,5/13/2015,Wednesday,11,1,2,2,0,2,6,5,,3,OS_MI,1,SEATTLE,98122,2014final,,OS_MI,King,Seattle CBD, ,Seattle School District,,,53033008700,530330087001,11604,1,4,1,2,4,5,1,5,4,4,4,2,3,2,5,1,1,SEATTLE,98122,WA,,5,1,10,FALSE,0,43.11238837
14102058,2,0,5/5/2015,Tuesday,8,2,3,2,1,1,1,7,,5,OS_MI,1,SEATTLE,98117,2014final,,OS_MI,King,North Seattle-Shoreline, ,Seattle School District,Greenwood-Phinney Ridge,2,53033001701,530330017011,11601,1,5,1,1,4,5,4,5,5,1,5,3,4,,,,,,,,,8,1,10,FALSE,0,59.8716657
14102059,2,0,5/6/2015,Wednesday,6,2,2,2,0,2,6,9,,5,OS_MI,1,SEATTLE,98115,2014final,,OS_MI,King,North Seattle-Shoreline, ,Seattle School District,Green Lake,3,53033003600,530330036004,11601,1,4,2,5,1,4,1,5,2,1,3,5,4,2,5,2,8,STUDIO CITY,91604,CA,0,9,2,10,FALSE,0,16.92963754
14102060,2,0,6/2/2015,Tuesday,4,1,1,1,0,0,5,3,,2,OS_MI,1,SEATTLE,98115,2014final,,OS_MI,King,North Seattle-Shoreline, ,Seattle School District,Green Lake,3,53033003600,530330036002,11601,1,6,1,3,3,5,3,5,3,3,5,4,5,,,,,,,,,7,2,10,FALSE,0,16.28387196
14102072,2,0,4/23/2015,Thursday,6,4,2,2,0,2,7,8,,5,REG_HI,1,SEATTLE,98199,2014final,,REG_HI,King,Seattle CBD, ,Seattle School District,,,53033005802,530330058021,11603,1,5,1,1,3,4,3,5,4,5,4,1,4,,,,,,,,,28,1,10,FALSE,0,184.6832661
14102076,2,0,4/30/2015,Thursday,5,1,2,2,0,2,6,7,,5,OS_MI,1,SEATTLE,98109,2014final,,OS_HI,King,Seattle CBD, ,Seattle School District,,,53033006000,530330060001,11603,1,4,2,5,1,5,2,4,4,2,5,4,4,2,5,1,1,SEATTLE,98117,WA,,6,1,10,FALSE,0,40.77000164
14102077,2,0,5/12/2015,Tuesday,8,1,2,2,0,0,7,6,,4,OS_MI,1,SEATTLE,98121,2014final,,OS_MI,King,Seattle CBD,Seattle Downtown,Seattle School District,Uptown,8,53033008001,530330080011,11603,1,7,1,5,1,4,1,5,3,1,4,3,5,,,,,,,,,8,1,10,FALSE,0,5.674394369
14102078,2,0,4/29/2015,Wednesday,4,1,2,2,0,2,6,5,,3,OS_MI,1,SEATTLE,98102,2014final,,OS_MI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,Capitol Hill,9,53033007401,530330074012,11603,1,4,2,5,3,5,1,5,3,2,5,5,3,2,5,1,1,SEATTLE,98102,WA,,6,1,10,FALSE,0,56.88532205
14102084,2,0,5/7/2015,Thursday,7,3,2,2,0,0,8,6,,4,REG_HI,1,SEATTLE,98118,2014final,,REG_HI,King,West-South Seattle, ,Seattle School District,,,53033010200,530330102004,11604,1,7,1,1,4,5,4,2,3,4,2,2,4,,,,,,,,,8,2,10,FALSE,0,71.36818936
14102088,2,0,5/6/2015,Wednesday,7,2,2,2,0,2,8,8,,5,REG_HI,1,BELLEVUE,98006,2014final,,REG_HI,King,East Side, ,Issaquah School District,,,53033025003,530330250032,11608,1,6,1,1,3,4,5,5,4,4,1,4,3,,,,,,,,,11,2,10,FALSE,0,444.8672699
14102091,2,0,5/14/2015,Thursday,6,2,2,2,0,2,7,10,,5,REG_HI,1,MERCER ISLAND,98040,2014final,,REG_HI,King,East Side, ,Mercer Island School District,,,53033024300,530330243001,11609,1,2,1,1,3,3,1,5,5,3,1,4,5,2,1,1,1,MERCER ISLAND,98040,WA,,11,1,10,FALSE,0,221.1418479
14102092,2,0,5/12/2015,Tuesday,11,2,4,2,2,1,1,7,,5,REG_HI,1,KIRKLAND,98033,2014final,,REG_HI,King,East Side, ,Lake Washington School District,,,53033022702,530330227021,11607,1,4,1,1,3,5,5,4,2,1,4,4,2,2,5,1,1,REDMOND,98052,WA,,7,1,10,FALSE,0,256.0233579
14102095,2,0,5/6/2015,Wednesday,6,3,2,2,0,2,7,5,,3,REG_HI,1,KIRKLAND,98034,2014final,,REG_HI,King,East Side, ,Lake Washington School District,,,53033022003,530330220031,11607,1,7,1,1,3,5,4,5,3,4,4,3,5,,,,,,,,,33,2,10,FALSE,0,709.6213695
14102097,2,0,4/30/2015,Thursday,0,3,8,3,5,1,1,6,,4,REG_HI,3,TACOMA,98422,2014final,,REG_HI,Pierce,Renton-FedWay-Kent, ,Federal Way School District,,,53033030304,530330303042,11612,1,4,1,1,5,5,3,3,2,2,5,2,3,2,1,1,1,KENT,98032,WA,,14,1,20,FALSE,0,3002.89596
14102098,2,0,5/6/2015,Wednesday,8,1,1,1,0,1,3,3,,2,REG_HI,1,RENTON,98055,2014final,,REG_HI,King,Renton-FedWay-Kent, ,Renton School District,,,53033029303,530330293035,11610,1,4,1,2,3,5,3,4,3,3,3,4,3,2,1,1,1,BELLEVUE,98006,WA,,7,2,10,FALSE,0,915.8339682
14102099,2,0,5/7/2015,Thursday,11,1,1,1,0,0,4,98,98,98,REG_HI,1,KENT,98032,2014final,,REG_HI,King,Renton-FedWay-Kent, ,Federal Way School District,,,53033029102,530330291021,11613,1,6,1,1,1,5,3,5,5,4,2,5,5,,,,,,,,,7,1,10,FALSE,0,221.424227
14102101,2,0,4/28/2015,Tuesday,6,2,3,2,1,1,1,9,,5,REG_HI,1,ISSAQUAH,98029,2014final,,REG_HI,King,East Side, ,Issaquah School District,,,53033032210,530330322103,11609,1,5,1,1,1,5,5,4,1,4,1,3,5,,,,,,,,,11,2,10,FALSE,0,168.3862473
14102111,2,0,4/21/2015,Tuesday,2,1,1,1,0,1,4,7,,5,REG_HI,1,FALL CITY,98024,2014final,,REG_HI,King,East Side, ,Snoqualmie Valley School District,,,53033032602,530330326023,11616,1,7,4,1,3,4,3,3,4,4,3,3,3,,,,,,,,,9,1,10,FALSE,0,112.0726459
14102115,2,0,4/23/2015,Thursday,15,5,2,2,0,0,7,8,,5,REG_HI,2,BREMERTON,98311,2014final,,REG_HI,Kitsap,Kitsap, ,Central Kitsap School District,,,53035091204,530350912042,11801,1,6,1,6,3,5,4,5,5,5,4,4,4,,,,,,,,,13,1,10,FALSE,0,87.52185323
14102116,2,0,4/21/2015,Tuesday,2,1,1,1,0,1,5,2,,1,REG_HI,3,GIG HARBOR,98332,2014final,,REG_HI,Pierce,South Pierce, ,Peninsula School District,,,53053072505,530530725053,11502,1,6,1,1,1,5,1,3,5,5,5,2,1,,,,,,,,,7,1,20,FALSE,0,337.8998207
14102117,2,0,5/5/2015,Tuesday,3,2,3,2,1,1,1,5,,3,REG_HI,3,GRAHAM,98338,2014final,,REG_HI,Pierce,South Pierce, ,Bethel School District,,,53053073115,530530731151,11507,1,2,2,1,4,5,2,5,5,2,1,2,5,2,1,2,8,HAMPTON,, VA,0,11,1,10,TRUE,0,1770.4828
14102119,2,0,4/28/2015,Tuesday,4,1,3,3,0,2,7,3,,2,REG_HI,4,EVERETT,98201,2014final,,REG_HI,Snohomish,Everett-Lynwood-Edmonds, ,Everett School District,,,53061041000,530610410002,11703,1,7,1,1,5,5,4,4,5,4,4,5,5,,,,,,,,,17543,2,10,FALSE,0,214.4047671
14102129,2,0,5/6/2015,Wednesday,2,2,4,2,2,2,1,6,,4,REG_HI,4,LAKE STEVENS,98258,2014final,,REG_HI,Snohomish,Suburban Snohomish, ,Snohomish School District,,,53061052607,530610526072,11705,1,4,1,1,1,5,5,4,4,3,3,3,2,2,5,1,4,EVERETT,98204,WA,,13,2,20,TRUE,0,293.1731899
14102134,2,0,5/6/2015,Wednesday,8,2,2,2,0,0,8,3,,2,REG_LI,4,MARYSVILLE,98270,2014final,,REG_LI,Snohomish,Suburban Snohomish, ,Marysville School District,,,53061052905,530610529051,11706,1,6,1,1,3,5,3,3,3,1,3,1,3,,,,,,,,,14,1,10,FALSE,0,627.1100846
14102135,2,0,5/5/2015,Tuesday,6,1,1,1,0,1,5,7,,5,REG_LI,4,LYNNWOOD,98036,2014final,,REG_LI,Snohomish,Everett-Lynwood-Edmonds, ,Edmonds School District,,,53061051400,530610514002,11701,1,7,1,1,1,3,1,3,5,4,4,4,1,,,,,,,,,133,2,10,FALSE,0,60.34778586
14102139,2,0,5/12/2015,Tuesday,2,1,1,1,0,1,4,5,,3,REG_LI,3,PUYALLUP,98374,2014final,,REG_LI,Pierce,South Pierce, ,Puyallup School District,,,53053071208,530530712082,11506,1,4,1,1,5,5,4,4,2,4,2,4,5,1,1,1,3,PUYALLUP,98371,WA,,7,1,10,FALSE,0,167.6302864
14102144,2,0,4/30/2015,Thursday,11,2,2,2,0,2,7,10,,5,REG_MI,1,SEATTLE,98122,2014final,,REG_MI,King,Seattle CBD, ,Seattle School District,,,53033007800,530330078003,11604,1,4,1,1,3,4,3,5,4,5,5,2,4,1,1,1,1,SEATTLE,98122,WA,,6,2,10,FALSE,0,134.5336295
14102146,2,0,6/2/2015,Tuesday,4,1,1,1,0,1,4,3,,2,REG_MI,1,SEATTLE,98116,2014final,,REG_MI,King,West-South Seattle, ,Seattle School District,,,53033009600,530330096004,11605,1,5,2,5,3,1,3,1,1,3,4,4,1,,,,,,,,,16,2,10,FALSE,0,305.3782944
14102147,2,0,5/5/2015,Tuesday,11,3,3,3,0,2,7,5,,3,REG_MI,1,SEATTLE,98118,2014final,,REG_MI,King,West-South Seattle, ,Seattle School District,,,53033010100,530330101001,11604,1,7,1,1,4,4,4,4,4,2,4,3,4,,,,,,,,,16,1,10,FALSE,0,284.3118976
14102150,2,0,6/3/2015,Wednesday,9,2,2,2,0,1,7,8,,5,REG_MI,1,SEATTLE,98118,2014final,,REG_MI,King,West-South Seattle, ,Seattle School District,,,53033011800,530330118001,11604,1,7,1,1,4,5,4,4,3,4,3,2,1,,,,,,,,,9,1,10,FALSE,0,79.12947573
14102156,2,0,6/3/2015,Wednesday,9,4,2,2,0,2,7,98,5,5,REG_MI,3,SUMNER,98391,2014final,,REG_MI,Pierce,South Pierce, ,Sumner School District,,,53053070401,530530704012,11505,1,6,1,1,3,5,3,4,5,4,4,3,5,,,,,,,,,85,2,10,FALSE,0,450.525448
14102157,2,0,5/7/2015,Thursday,20,4,3,3,0,1,7,98,4,4,REG_MI,3,TACOMA,98408,2014final,,REG_MI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053063100,530530631004,11504,1,7,5,1,1,3,3,2,4,4,1,3,2,,,,,,,,,15,2,10,FALSE,0,55.94139941
14102161,2,0,5/5/2015,Tuesday,8,2,3,3,0,1,8,6,,4,REG_MI,4,MUKILTEO,98275,2014final,,REG_MI,Snohomish,Everett-Lynwood-Edmonds, ,Mukilteo School District,,,53061041301,530610413014,11702,2,5,1,1,4,4,4,4,4,2,2,4,5,,,,,,,,,13,2,10,FALSE,0,398.2836232
14102162,2,0,5/5/2015,Tuesday,2,2,2,2,0,2,7,6,,4,REG_MI,4,EVERETT,98201,2014final,,REG_MI,Snohomish,Everett-Lynwood-Edmonds, ,Everett School District,,,53061040300,530610403001,11703,1,4,2,1,3,4,3,5,5,4,4,1,5,2,1,1,4,EVERETT,98201,WA,,9,1,10,FALSE,0,82.18091024
14102171,2,0,5/5/2015,Tuesday,0,1,1,1,0,1,4,10,,5,OS_LI,1,SEATTLE,98125,2014final,,OS_LI,King,North Seattle-Shoreline, ,Seattle School District,,,53033000200,530330002005,11602,1,6,1,1,4,5,3,4,3,3,5,3,5,,,,,,,,,4,1,10,FALSE,0,30.53393247
14102174,2,0,4/30/2015,Thursday,3,1,1,1,0,0,4,2,,1,OS_LI,1,SEATTLE,98125,2014final,,OS_LI,King,North Seattle-Shoreline,Seattle Northgate,Seattle School District,Northgate,1,53033001200,530330012003,11602,1,6,1,2,1,5,1,4,1,3,4,5,5,,,,,,,,,14,1,10,FALSE,0,37.17673859
14102175,2,0,5/7/2015,Thursday,4,2,2,2,0,0,8,10,,5,OS_LI,1,SEATTLE,98115,2014final,,OS_LI,King,North Seattle-Shoreline, ,Seattle School District,,,53033004100,530330041001,11602,2,7,1,1,5,5,5,5,5,4,1,2,5,,,,,,,,,17,1,10,FALSE,0,17.47700915
14102177,2,0,5/13/2015,Wednesday,4,0,1,1,0,1,3,2,,1,OS_LI,1,SEATTLE,98105,2014final,,OS_LI,King,North Seattle-Shoreline,Seattle University Community,Seattle School District,University District Northwest,4,53033004400,530330044004,11602,1,2,2,5,3,5,3,4,5,4,5,3,3,2,5,1,1,SEATTLE,98105,WA,,3,1,20,FALSE,0,143.5067181
14102179,2,0,5/14/2015,Thursday,8,0,1,1,0,1,3,2,,1,OS_LI,1,SEATTLE,98105,2014final,,OS_LI,King,North Seattle-Shoreline,Seattle University Community,Seattle School District,University District Northwest,4,53033005301,530330053014,11602,1,4,2,5,1,5,1,5,3,4,5,1,3,2,5,1,1,SEATTLE,98105,WA,,5,1,20,FALSE,0,143.5067181
14102181,2,0,6/3/2015,Wednesday,2,1,1,1,0,0,5,8,,5,OS_LI,1,SEATTLE,98121,2014final,,OS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,South Lake Union,9,53033007200,530330072001,11603,1,5,2,5,3,4,3,5,3,2,5,1,5,,,,,,,,,8,2,10,FALSE,0,7.630777667
14102182,2,0,4/21/2015,Tuesday,9,0,1,1,0,1,4,6,,4,OS_LI,1,SEATTLE,98121,2014final,,OS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,South Lake Union,9,53033007200,530330072001,11603,1,3,2,5,1,4,1,5,2,4,5,2,2,1,1,1,1,SEATTLE,98115,WA,,5,1,10,FALSE,0,7.147493807
14102187,2,0,6/4/2015,Thursday,4,0,1,1,0,1,4,2,,1,OS_LI,1,SEATTLE,98133,2014final,,OS_LI,King,North Seattle-Shoreline,Seattle Northgate,Seattle School District,,,53033001300,530330013001,11601,1,6,1,5,1,5,1,4,3,4,5,2,5,,,,,,,,,7,2,10,FALSE,0,66.66013367
14102192,2,0,4/28/2015,Tuesday,9,4,2,2,0,0,8,5,,3,REG_MI,4,STANWOOD,98292,2014final,,REG_MI,Snohomish,Suburban Snohomish, ,Arlington School District,,,53061053101,530610531012,11706,1,7,1,1,3,4,4,2,5,4,2,4,3,,,,,,,,,17,1,10,FALSE,0,614.8296792
14102194,2,0,4/22/2015,Wednesday,3,1,1,1,0,1,5,4,,2,REG_MI,4,LYNNWOOD,98037,2014final,,REG_MI,Snohomish,Everett-Lynwood-Edmonds, ,Edmonds School District,,,53061051601,530610516012,11701,1,7,1,2,1,5,1,4,5,5,4,4,4,,,,,,,,,10,2,10,FALSE,0,374.2959729
14102196,2,0,5/12/2015,Tuesday,17,1,1,1,0,0,5,98,2,2,REG_MI,4,EVERETT,98201,2014final,,REG_MI,Snohomish,Everett-Lynwood-Edmonds, ,Everett School District,,,53061040400,530610404002,11703,1,6,1,1,3,5,5,5,5,4,3,4,5,,,,,,,,,18,1,10,TRUE,0,97.80589804
14102202,2,0,4/30/2015,Thursday,16,3,3,2,1,2,1,7,,5,REG_MI,4,EVERETT,98203,2014final,,REG_MI,Snohomish,Everett-Lynwood-Edmonds, ,Everett School District,,,53061041000,530610410003,11703,1,5,1,1,4,5,4,5,5,4,5,4,2,,,,,,,,,7,1,10,FALSE,0,359.3885913
14102208,2,0,4/21/2015,Tuesday,4,1,2,2,0,0,8,6,,4,REG_MI,2,POULSBO,98370,2014final,,REG_MI,Kitsap,Kitsap, ,North Kitsap School District,,,53035090501,530350905012,11801,1,5,1,1,3,4,3,5,2,1,4,2,3,,,,,,,,,10,1,10,FALSE,0,36.953675
14102215,2,0,4/28/2015,Tuesday,15,3,2,2,0,2,7,7,,5,REG_MI,1,RENTON,98059,2014final,,REG_MI,King,East Side, ,Renton School District,,,53033025101,530330251012,11610,1,6,1,1,3,4,5,4,5,4,3,4,5,,,,,,,,,14,2,10,FALSE,0,252.7953649
14102222,2,0,4/22/2015,Wednesday,3,1,1,1,0,1,4,6,,4,REG_MI,1,SEATTLE,98115,2014final,,REG_MI,King,North Seattle-Shoreline, ,Seattle School District,,,53033004000,530330040001,11602,1,6,1,5,1,5,1,5,4,5,5,4,4,,,,,,,,,552,2,10,FALSE,0,63.57961079
14102227,2,0,4/23/2015,Thursday,6,1,1,1,0,1,5,5,,3,REG_MI,1,SEATTLE,98103,2014final,,REG_MI,King,North Seattle-Shoreline, ,Seattle School District,,,53033004600,530330046003,11601,1,7,1,1,3,5,2,5,4,5,5,4,5,,,,,,,,,8,1,10,FALSE,0,126.087218
14102233,2,0,4/30/2015,Thursday,10,1,2,2,0,0,8,98,3,3,REG_HI,1,SEATTLE,98117,2014final,,REG_HI,King,North Seattle-Shoreline, ,Seattle School District,Crown Hill,2,53033001600,530330016003,11601,1,5,1,5,3,5,3,5,5,5,5,2,3,,,,,,,,,11,2,10,FALSE,0,11.62054171
14102234,2,0,4/22/2015,Wednesday,32,2,5,2,3,2,2,7,,5,REG_HI,4,LAKE STEVENS,98258,2014final,,REG_HI,Snohomish,Suburban Snohomish, ,Lake Stevens School District,,,53061052604,530610526041,11705,1,6,1,1,3,4,5,4,4,4,3,3,4,,,,,,,,,10,2,20,FALSE,0,993.2669997
14102237,2,0,5/5/2015,Tuesday,12,3,4,2,2,2,2,6,,4,REG_HI,4,EVERETT,98208,2014final,,REG_HI,Snohomish,Suburban Snohomish, ,Everett School District,,,53061052114,530610521142,11704,1,6,1,1,3,5,5,3,3,3,5,3,3,,,,,,,,,9,1,20,FALSE,0,730.39214
